food_name,calories,protein,carbs,fat,fiber,sugar,sodium,calcium,iron,vitamin_c,category,source,protein_ratio,carb_ratio,fat_ratio,protein_fat_ratio,calorie_class,category_encoded
meat consomme (with mutton),29.76,14.86,0.51,13.68,0.71,0.24,12665.52,115.88,4.22,2.44,Snacks,processed,0.5115,0.0176,0.4709,1.0784,0.0,2
white stock,6.99,0.07,0.4,0.56,0.17,0.24,1.56,1.58,0.03,2.58,Snacks,processed,0.068,0.3883,0.5437,0.1061,0.0,2
meat stock,24.48,2.1,0.0,1.78,0.0,0.0,8.62,0.86,0.05,0.0,Snacks,processed,0.5412,0.0,0.4588,1.117,0.0,2
mixed stock,25.19,2.06,0.33,1.71,0.15,0.2,9.51,2.06,0.07,2.58,Snacks,processed,0.5024,0.0805,0.4171,1.1381,0.0,2
spanish omelette/omlet,157.45,8.25,5.1,11.44,2.54,1.03,233.87,31.72,1.28,28.63,Non-Veg,processed,0.3328,0.2057,0.4615,0.7149,1.0,1
cheese and mushroom omelette/omlet,205.63,9.69,1.68,17.82,0.93,1.07,400.29,148.77,1.01,0.48,Non-Veg,processed,0.332,0.0576,0.6105,0.5407,2.0,1
orange omelette/omlet,194.66,8.93,1.68,16.84,0.0,1.68,340.92,37.33,1.26,7.2,Non-Veg,processed,0.3253,0.0612,0.6135,0.5272,1.0,1
puffy omelette/omlet,188.15,8.82,0.08,16.84,0.0,0.08,340.53,34.96,1.2,0.0,Non-Veg,processed,0.3427,0.0031,0.6542,0.5207,1.0,1
french omelette/omlet,211.04,10.03,0.41,18.86,0.38,0.1,381.85,46.35,1.58,0.48,Non-Veg,processed,0.3423,0.014,0.6437,0.529,2.0,1
indian style egg bhujia (anda bhujia (indian style)),102.83,6.1,3.76,7.02,1.53,1.95,218.05,31.9,1.14,13.56,Veg,processed,0.3614,0.2227,0.4159,0.8567,1.0,3
paneer stuffed cheela/chilla,205.19,11.44,19.16,8.89,4.03,3.81,289.1,151.3,2.41,19.76,Non-Veg,processed,0.2897,0.4852,0.2251,1.2725,2.0,1
moong dal stuffed cheela/chilla (moong dal ka cheela/chilla),154.89,6.97,19.42,5.11,4.25,1.11,267.23,39.34,2.22,34.81,Non-Veg,processed,0.2213,0.6165,0.1622,1.3378,1.0,1
beetroot poori (chukandar ki poori),527.66,1.91,12.29,52.18,1.4,0.54,46.48,5.38,0.6,0.29,Non-Veg,processed,0.0288,0.1851,0.7861,0.0365,3.0,1
gram flour poori (besan poori),697.66,2.59,10.93,71.51,1.94,0.35,58.33,7.09,0.71,0.0,Non-Veg,processed,0.0305,0.1285,0.841,0.0362,3.0,1
bathua poori,598.79,2.35,13.85,59.14,1.87,0.41,49.71,30.83,0.96,4.56,Non-Veg,processed,0.0312,0.1838,0.785,0.0397,3.0,1
methi parantha/paratha,148.36,4.27,22.19,4.34,5.09,2.44,48.36,65.85,2.42,12.63,Veg,processed,0.1386,0.7205,0.1409,0.9617,1.0,3
onion-green chilli parantha/paratha (pyaaz aur hari mirch ka parantha/paratha),191.27,4.37,26.37,7.27,5.16,2.71,241.19,24.91,1.81,3.05,Non-Veg,processed,0.115,0.6938,0.1913,0.5929,1.0,1
veg paneer stew,145.55,6.98,10.22,8.41,3.08,4.85,73.15,160.51,1.37,32.41,Veg,processed,0.2725,0.3991,0.3284,0.8202,1.0,3
chicken stew,127.55,7.19,4.44,8.91,1.82,1.43,79.62,31.53,0.9,20.89,Veg,processed,0.35,0.2162,0.4338,0.798,1.0,3
cold tomato soup,16.9,0.11,0.59,1.56,0.16,0.22,287.15,4.2,0.1,10.09,Snacks,processed,0.0487,0.2611,0.6903,0.0663,0.0,2
cold cucumber cream soup,11.88,0.34,1.76,0.34,0.73,0.51,207.89,8.02,0.16,14.72,Snacks,processed,0.1393,0.7213,0.1393,0.7727,0.0,2
almond soup (badam ka soup),78.65,10.13,3.68,13.8,0.91,1.94,8376.94,114.95,2.83,7.68,Veg,processed,0.3669,0.1333,0.4998,0.7288,0.0,3
cream of potato soup,60.2,8.1,6.14,12.05,1.51,1.24,8503.99,51.97,1.7,28.86,Veg,processed,0.3081,0.2335,0.4583,0.6667,0.0,3
cream of broccoli soup,56.14,8.97,3.72,12.75,1.89,1.59,8792.43,66.55,1.82,68.91,Veg,processed,0.3526,0.1462,0.5012,0.6981,0.0,3
cream of carrot soup,59.77,8.27,5.69,12.35,1.98,1.77,8694.79,57.24,1.73,10.68,Veg,processed,0.3143,0.2163,0.4694,0.6643,0.0,3
mulligatawny soup,54.42,11.26,8.24,13.28,2.6,1.26,11602.5,43.89,2.65,8.37,Veg,processed,0.3435,0.2514,0.4051,0.8416,0.0,3
cheese soup,41.13,12.39,1.87,17.07,1.8,0.84,13695.35,83.65,2.4,5.29,Snacks,processed,0.3955,0.0597,0.5448,0.7216,0.0,2
mixed vegetable soup,35.71,8.22,2.95,11.66,1.64,1.64,9202.27,50.69,1.74,20.06,Snacks,processed,0.3601,0.1292,0.5107,0.699,0.0,2
plain khitchdi (plain khichri/khichdi),57.03,1.72,10.04,1.01,0.85,0.12,37.14,5.05,0.31,0.83,Veg,processed,0.1347,0.7862,0.0791,1.5495,0.0,3
mexican rice,120.57,4.62,14.21,4.88,1.64,1.44,93.42,14.51,0.55,42.71,Veg,processed,0.1949,0.5993,0.2058,0.9277,1.0,3
chicken pulao,108.24,6.07,11.17,8.48,1.64,0.99,3093.47,32.25,0.98,4.47,Veg,processed,0.236,0.4343,0.3297,0.7075,1.0,3
mutton pulao,130.77,6.52,11.26,10.78,1.65,1.0,3115.59,49.87,1.25,4.47,Veg,processed,0.2283,0.3943,0.3775,0.5993,1.0,3
black channa pulao/ bengal gram pulao (kale chane ka pulao),125.51,3.44,21.55,2.58,2.69,1.99,103.09,16.51,0.77,8.11,Veg,processed,0.1248,0.7816,0.0936,1.2836,1.0,3
split bengal gram dal and vegetable pulao (channa dal and vegetable pulao),116.53,3.6,19.72,2.3,3.16,1.59,98.07,19.09,0.82,27.07,Veg,processed,0.1405,0.7697,0.0898,1.5,1.0,3
peas pulao (matar pulao),108.87,3.89,18.42,1.9,3.21,1.3,86.18,18.18,0.78,62.36,Veg,processed,0.1607,0.7608,0.0785,1.945,1.0,3
cumin pulao (jeera/zeera pulao),135.24,2.47,23.61,3.2,1.4,0.64,219.73,7.25,0.33,1.42,Veg,processed,0.0844,0.8064,0.1093,0.7485,1.0,3
kashmiri 'tahar',98.21,1.95,19.11,1.37,0.98,0.17,61.29,3.93,0.32,0.02,Veg,processed,0.0869,0.852,0.0611,1.3265,0.0,3
eggplant/brinjal rice (vangi bhat),184.8,5.28,31.74,3.67,4.44,4.36,59.06,36.02,1.91,3.23,Non-Veg,processed,0.1298,0.78,0.0902,1.4005,1.0,1
minced meat pancake (with chicken),116.04,12.01,8.18,10.48,0.7,1.29,4942.18,64.72,1.99,2.14,Veg,processed,0.3916,0.2667,0.3417,1.1352,1.0,3
cheese and tomato pancake,147.39,5.15,10.66,9.28,1.06,3.48,281.62,127.51,0.64,9.72,Veg,processed,0.2053,0.4249,0.3699,0.549,1.0,3
bacon and mushroom pancake,157.67,6.82,8.47,10.6,1.59,1.23,344.23,44.74,0.54,1.91,Non-Veg,processed,0.2634,0.3272,0.4094,0.6374,1.0,1
pizza,146.77,6.85,9.94,8.72,1.71,1.38,225.02,77.23,0.66,42.9,Veg,processed,0.2685,0.3897,0.3418,0.7766,1.0,3
peas kachori (matar kachori),584.68,3.21,13.25,57.51,2.03,0.5,55.45,14.25,0.77,10.11,Non-Veg,processed,0.0434,0.1791,0.7775,0.0557,3.0,1
peas poori (matar ki poori),592.83,3.04,14.92,57.69,2.25,0.48,47.77,8.96,0.84,4.61,Non-Veg,processed,0.0402,0.1972,0.7626,0.0526,3.0,1
urad special dehusked,69.43,3.14,8.86,2.17,2.5,1.32,109.56,16.4,0.83,17.4,Veg,processed,0.2216,0.6253,0.1531,1.3833,0.0,3
sour lentils (khatti dal),34.79,2.22,6.04,0.12,1.22,1.25,115.6,8.29,0.85,1.88,Snacks,processed,0.2649,0.7208,0.0143,10.0909,0.0,2
home made egg noodles,240.84,6.55,42.92,4.37,1.6,1.03,177.24,15.96,1.15,0.0,Non-Veg,processed,0.1217,0.7972,0.0812,1.4653,2.0,1
lasagne with vegetables,49.23,1.71,5.9,2.16,0.66,1.37,40.78,32.89,0.57,179.9,Snacks,processed,0.175,0.6039,0.2211,0.7566,0.0,2
lasagne with meat sauce,63.38,2.9,5.38,3.43,0.47,1.04,37.08,24.61,0.49,80.17,Veg,processed,0.2477,0.4594,0.2929,0.8215,0.0,3
spaghetti with paneer balls and tomato sauce,158.54,3.95,12.72,10.44,1.25,3.03,199.55,80.73,0.55,44.09,Non-Veg,processed,0.1457,0.4692,0.3851,0.3748,1.0,1
spaghetti with meat balls and tomato sauce,158.13,5.61,10.46,10.64,1.11,1.87,189.13,40.82,0.71,44.09,Non-Veg,processed,0.21,0.3916,0.3984,0.5223,1.0,1
meat and macaroni casserole,161.55,9.15,16.12,10.17,1.19,1.0,2511.99,68.28,1.85,29.03,Non-Veg,processed,0.2582,0.4549,0.287,0.8909,1.0,1
spaghetti bolognese,97.43,9.35,10.04,9.51,1.08,1.41,5358.6,73.66,2.06,27.89,Veg,processed,0.3235,0.3474,0.3291,0.9729,0.0,3
beans and macaroni,136.08,4.58,14.24,7.01,2.05,1.68,182.79,86.86,0.75,16.54,Veg,processed,0.1773,0.5513,0.2714,0.6442,1.0,3
uttapam,255.95,6.18,36.28,9.03,4.4,1.5,228.69,40.86,1.23,6.15,Dessert,processed,0.12,0.7046,0.1754,0.6769,2.0,0
masala dosa paneer fillings,243.12,10.31,29.76,8.84,3.11,4.81,160.4,171.23,1.27,11.5,Non-Veg,processed,0.2108,0.6085,0.1807,1.1532,2.0,1
masala dosa mixed vegetable fillings,144.53,4.84,23.02,3.26,4.31,1.53,122.08,31.79,1.21,52.07,Veg,processed,0.1555,0.7397,0.1048,1.4405,1.0,3
plain dosa,380.91,10.34,64.08,8.43,5.23,0.7,142.98,19.35,1.5,0.0,Dessert,processed,0.1248,0.7734,0.1018,1.2122,3.0,0
instant idli (with semolina),247.29,9.16,43.4,3.61,7.13,3.35,1504.66,93.2,2.31,0.14,Non-Veg,processed,0.1631,0.7727,0.0643,2.469,2.0,1
soya chunks sweet and sour (nutrinugget sweet and sour),500.94,2.85,3.27,55.99,0.86,1.1,2257.67,13.89,0.7,37.78,Non-Veg,processed,0.0459,0.0526,0.9015,0.0508,3.0,1
indian lamb and egg curry (nargisi kofta),335.75,3.84,2.07,34.7,0.6,0.75,57.44,12.91,0.55,7.67,Dessert,processed,0.0946,0.051,0.8545,0.1103,2.0,0
mutton seekh kebab,133.94,11.25,3.11,8.43,1.88,1.4,102.17,117.44,2.19,3.97,Veg,processed,0.4936,0.1365,0.3699,1.3189,1.0,3
boti kebab,132.86,9.22,3.06,9.27,0.76,2.09,78.14,98.67,1.41,4.52,Veg,processed,0.4278,0.142,0.4302,0.984,1.0,3
minced meat ball curry,109.79,6.82,2.86,7.85,1.49,1.27,170.06,23.84,1.01,20.62,Veg,processed,0.389,0.1631,0.4478,0.8579,1.0,3
shahi keema kofta curry,418.13,4.14,1.73,43.83,0.91,0.78,104.53,14.51,0.67,20.97,Non-Veg,processed,0.0833,0.0348,0.8819,0.0942,3.0,1
mutton korma,115.64,7.09,2.53,8.54,0.78,1.64,56.94,79.07,1.09,5.54,Veg,processed,0.3904,0.1393,0.4703,0.8206,1.0,3
dry masala chops,135.07,9.08,3.3,9.54,0.86,2.27,83.47,112.25,1.39,1.87,Veg,processed,0.4142,0.1505,0.4352,0.9419,1.0,3
besan gatte curry,189.38,7.75,16.26,10.72,3.25,4.5,356.27,151.08,1.89,13.39,Non-Veg,processed,0.2232,0.4682,0.3087,0.7163,1.0,1
kabuli channa curry,68.57,2.92,7.63,3.06,1.12,1.24,122.05,32.03,0.95,16.22,Veg,processed,0.2145,0.5606,0.2248,0.9241,0.0,3
urad sabut special,79.39,2.33,5.03,5.46,2.15,0.86,60.09,21.45,0.71,28.45,Veg,processed,0.1817,0.3924,0.4259,0.4191,0.0,3
green gram whole with baghar (sabut moong dal with tadka),63.43,3.23,6.8,2.48,3.02,0.15,181.69,25.04,1.0,0.48,Veg,processed,0.2582,0.5436,0.1982,1.2519,0.0,3
rasam with lemon (nimmakaya rasam/nimmakaya charu/elumichai rasam/nimbe hannina saaru),24.41,1.11,2.85,0.87,1.54,0.44,102.77,15.56,0.52,19.71,Snacks,processed,0.2298,0.5901,0.1801,1.1443,0.0,2
rasam with tamarind (puli rasam/ chintapandu rasam/ charu/saaru),26.74,1.13,3.37,0.88,1.6,0.83,104.11,16.56,0.59,17.27,Snacks,processed,0.21,0.6264,0.1636,1.1531,0.0,2
moong dal with vadi,24.08,0.4,1.0,2.05,0.39,0.45,112.36,2.99,0.18,10.19,Snacks,processed,0.1159,0.2899,0.5942,0.186,0.0,2
arhar with spinach (arhar dal aur palak),52.84,2.05,4.77,2.76,1.3,0.23,109.97,21.81,0.89,18.79,Veg,processed,0.214,0.4979,0.2881,0.7168,0.0,3
fish finger,542.9,5.66,4.47,55.82,0.34,0.17,103.55,11.38,0.38,14.13,Non-Veg,processed,0.0858,0.0678,0.8464,0.1012,3.0,1
bengal fish curry (bengali machli curry),109.43,7.26,4.42,7.03,1.93,2.39,76.38,44.44,0.85,9.39,Veg,processed,0.388,0.2362,0.3757,1.0182,1.0,3
chicken sweet and sour,445.09,6.92,2.67,47.59,0.58,0.89,1809.94,21.98,0.93,37.78,Non-Veg,processed,0.121,0.0467,0.8323,0.1451,3.0,1
ginger chicken,129.17,8.24,5.6,8.24,1.21,1.95,365.86,18.41,0.96,49.96,Veg,processed,0.3732,0.2536,0.3732,0.988,1.0,3
broccoli chicken ala king,119.56,7.97,5.34,7.57,1.92,2.49,104.01,73.36,0.78,79.81,Veg,processed,0.3817,0.2557,0.3625,1.0391,1.0,3
creamy chicken,152.87,13.52,3.13,9.57,0.69,2.11,97.08,50.37,0.82,7.46,Non-Veg,processed,0.5156,0.1194,0.365,1.3981,1.0,1
tomato chicken,111.68,10.57,2.13,6.71,1.42,0.93,104.83,21.24,0.87,24.53,Veg,processed,0.5446,0.1097,0.3457,1.5521,1.0,3
shahi chicken masala,163.7,9.82,4.07,12.02,0.96,2.86,142.56,82.68,0.89,9.92,Non-Veg,processed,0.379,0.1571,0.4639,0.8102,1.0,1
roast chicken,199.9,20.49,0.1,13.06,0.03,0.05,71.71,13.61,0.79,0.3,Non-Veg,processed,0.6089,0.003,0.3881,1.557,1.0,1
vegetarian nargisi kofta curry,332.15,2.29,6.58,32.94,0.86,1.65,73.56,47.09,0.38,27.25,Dessert,processed,0.0548,0.1574,0.7878,0.0693,2.0,0
spinach mushroom (palak mushroom),47.63,1.94,2.95,2.96,2.27,1.0,70.97,49.75,1.69,60.21,Snacks,processed,0.2471,0.3758,0.3771,0.634,0.0,2
vegetable yakhni,406.06,1.18,1.94,43.8,0.61,1.44,38.05,43.67,0.24,5.43,Non-Veg,processed,0.0251,0.0413,0.9335,0.0269,3.0,1
soya chunks and peas (nutrinugget matar),82.62,3.03,5.82,5.11,2.86,1.64,70.97,20.32,0.99,39.15,Veg,processed,0.217,0.4169,0.366,0.5816,0.0,3
mushroom matar,70.77,2.79,5.33,4.11,3.13,1.39,61.63,21.42,0.81,39.15,Veg,processed,0.2281,0.4358,0.3361,0.6627,0.0,3
soya chunks korma (nutrinugget korma),131.43,3.86,7.67,9.5,2.57,4.66,148.98,89.7,1.18,11.59,Veg,processed,0.1835,0.3647,0.4517,0.4021,1.0,3
bathua bhujia,90.9,2.26,3.63,7.29,3.8,1.08,81.99,165.84,2.36,66.6,Veg,processed,0.1715,0.2754,0.5531,0.3058,0.0,3
mooli bhujia,91.2,1.69,4.74,7.25,2.36,1.07,89.73,131.88,2.37,80.77,Veg,processed,0.1235,0.3465,0.53,0.2299,0.0,3
spinach and potato (palak aloo),57.17,1.63,5.91,2.82,2.04,0.93,62.46,43.67,1.59,78.73,Veg,processed,0.1573,0.5705,0.2722,0.5582,0.0,3
jackfruit kofta curry (kathal ka kofta curry),321.08,0.8,3.17,33.83,0.96,2.4,40.04,11.36,0.24,27.49,Dessert,processed,0.0212,0.0839,0.895,0.0236,2.0,0
yam kofta curry (zimikand/suran kofta curry),322.88,0.71,3.75,33.84,1.04,0.63,42.22,8.35,0.31,36.07,Dessert,processed,0.0185,0.0979,0.8836,0.0209,2.0,0
potato kofta curry (aloo kofta curry),455.4,0.56,2.78,49.08,0.56,0.63,30.12,7.77,0.26,46.64,Non-Veg,processed,0.0107,0.053,0.9363,0.0114,3.0,1
curd with potatoes (dahi aloo),59.9,1.56,7.15,2.72,1.19,1.82,51.99,36.36,0.47,42.93,Veg,processed,0.1365,0.6255,0.238,0.5532,0.0,3
vegetable curry with coconut,83.07,2.77,7.19,4.66,3.35,1.41,43.4,19.63,0.95,69.6,Veg,processed,0.1895,0.4918,0.3187,0.5819,0.0,3
egg curry (anda curry),117.52,5.38,4.03,8.81,2.09,1.9,142.12,41.59,1.52,19.03,Veg,processed,0.2953,0.2212,0.4835,0.6038,1.0,3
potato curry (aloo ki sabzi),89.56,1.52,10.42,4.47,2.42,1.58,78.4,23.74,0.97,42.18,Veg,processed,0.0926,0.635,0.2724,0.3326,0.0,3
fish souffle,139.71,10.51,5.14,8.55,0.19,2.09,92.45,63.87,0.59,2.41,Veg,processed,0.4343,0.2124,0.3533,1.215,1.0,3
crispy baked fish,138.4,10.95,9.59,6.41,1.21,1.53,192.42,60.04,0.55,16.97,Veg,processed,0.4063,0.3558,0.2378,1.682,1.0,3
fish pie,120.9,9.25,7.74,5.77,0.76,1.13,101.8,36.15,0.46,27.02,Veg,processed,0.4064,0.3401,0.2535,1.5758,1.0,3
baked stuffed fish,121.96,16.14,2.12,5.43,0.38,0.35,74.36,18.8,0.35,13.01,Veg,processed,0.6813,0.0895,0.2292,2.9186,1.0,3
prawn curry (with coconut) (jhinga curry),109.55,8.54,3.1,6.93,1.56,2.03,375.86,37.25,0.96,3.72,Veg,processed,0.4599,0.1669,0.3732,1.2148,1.0,3
fish in coconut milk (nariyal ke doodh ke saath machli),86.21,8.66,2.73,4.43,1.52,1.55,73.93,21.94,0.91,10.71,Veg,processed,0.5474,0.1726,0.28,1.9117,0.0,3
dhansak (vegetarian),82.8,3.32,7.28,4.18,4.17,0.91,34.18,26.4,1.26,13.25,Veg,processed,0.2246,0.4926,0.2828,0.7757,0.0,3
broccoli delight,40.7,2.49,2.34,2.48,2.83,1.08,59.26,26.99,0.71,79.0,Snacks,processed,0.3406,0.3201,0.3393,0.9651,0.0,2
vegetables stir fry,30.78,1.04,3.19,1.47,1.37,0.86,55.0,13.3,0.34,38.17,Snacks,processed,0.1825,0.5596,0.2579,0.6624,0.0,2
vegetable jalfrezi,68.48,1.4,5.43,4.38,2.97,1.79,79.46,27.11,0.68,26.08,Veg,processed,0.1249,0.4844,0.3907,0.3125,0.0,3
"cauliflower, pea and potato bhujia (phoolgobhi, matar aur aloo bhujia)",95.67,2.75,8.23,5.54,3.26,1.47,86.29,21.05,0.98,53.51,Veg,processed,0.1665,0.4982,0.3354,0.4876,0.0,3
yam fried (zimikand/suran fried),491.76,0.79,5.47,51.79,1.44,0.8,37.07,8.11,0.43,30.3,Non-Veg,processed,0.0136,0.0942,0.8922,0.0152,3.0,1
jackfruit/kathal (dry),488.97,0.93,4.56,51.78,1.33,3.55,33.68,12.79,0.33,21.72,Non-Veg,processed,0.0162,0.0796,0.9041,0.0179,3.0,1
stuffed bittergourd (wet) (bharwa karele),162.36,1.36,4.68,15.24,2.86,1.95,360.09,17.25,0.91,46.93,Non-Veg,processed,0.0639,0.2199,0.7162,0.0887,1.0,1
beans foogath,105.06,2.03,3.26,9.22,4.15,1.7,81.22,44.2,0.95,6.36,Veg,processed,0.1399,0.2247,0.6354,0.2178,1.0,3
crispy okra/crispy lady's fingers (karare bhindi),657.76,1.91,4.35,70.4,1.75,0.26,40.42,27.61,0.56,18.14,Non-Veg,processed,0.0249,0.0567,0.9183,0.0271,3.0,1
okra/lady's fingers fry (bhindi sabzi/sabji/subji),110.81,1.83,4.5,9.27,3.57,1.42,92.78,67.88,0.88,29.07,Veg,processed,0.1173,0.2885,0.5942,0.1953,1.0,3
peas brinjal bhartha (matar baingan bhartha),84.55,2.05,5.02,6.05,3.63,1.57,63.65,19.63,0.63,27.86,Veg,processed,0.1562,0.3826,0.4611,0.3333,0.0,3
masala arbi,185.38,3.01,16.16,11.9,3.1,0.81,261.31,32.08,0.99,1.9,Non-Veg,processed,0.0969,0.5201,0.383,0.2508,1.0,1
dry arbi (sookhi arbi),134.95,2.12,11.11,8.97,2.47,1.55,81.25,22.77,0.68,8.11,Veg,processed,0.0955,0.5005,0.4041,0.2337,1.0,3
cabbage rolls (curry) ((pattagobhi rolls)(curry)),124.63,5.76,7.03,8.17,2.35,3.81,123.98,29.82,0.95,26.91,Veg,processed,0.2748,0.3354,0.3898,0.6965,1.0,3
cabbage rolls (dry) ((pattagobhi rolls) (dry)),142.48,8.21,6.09,9.36,1.84,1.26,118.05,31.54,0.98,12.69,Veg,processed,0.347,0.2574,0.3956,0.8679,1.0,3
spring basket salad,160.46,3.36,11.61,11.3,3.09,1.46,26.02,45.65,0.85,70.79,Non-Veg,processed,0.1279,0.4419,0.4301,0.2947,1.0,1
tossed green salad,49.88,1.33,3.82,3.24,1.33,1.9,65.09,33.71,1.27,58.24,Snacks,processed,0.1585,0.4553,0.3862,0.3982,0.0,2
sour cream potato salad,121.9,2.89,9.05,8.13,1.21,0.84,102.66,23.25,0.9,37.28,Veg,processed,0.144,0.4509,0.4051,0.3512,1.0,3
beetroot and egg salad (chukandar aur ande ka salad),84.92,3.36,3.4,6.45,0.55,1.97,110.12,18.13,0.55,6.0,Veg,processed,0.2544,0.2574,0.4883,0.513,0.0,3
spinach souffle,150.18,7.36,6.27,10.52,1.44,0.89,244.07,133.69,2.15,30.28,Non-Veg,processed,0.3048,0.2596,0.4356,0.693,1.0,1
vegetable and cheese pie,126.88,4.03,8.76,8.28,1.91,2.69,117.99,99.48,0.58,55.0,Veg,processed,0.1913,0.4158,0.393,0.4809,1.0,3
cauliflower au gratin,145.9,4.45,9.13,10.2,1.44,3.01,164.96,119.69,0.57,50.15,Veg,processed,0.1871,0.3839,0.4289,0.432,1.0,3
fricassee of mushroom,106.66,3.65,8.13,6.63,1.23,2.51,118.98,84.97,0.36,39.68,Veg,processed,0.1983,0.4416,0.3601,0.5423,1.0,3
creamed spinach and mushroom,419.62,2.28,3.17,44.14,1.02,1.17,90.21,65.49,0.9,48.37,Non-Veg,processed,0.046,0.0639,0.8901,0.0515,3.0,1
parsley potato,119.51,1.49,13.81,6.28,1.59,0.34,4.62,11.43,0.55,23.82,Veg,processed,0.069,0.6399,0.291,0.2335,1.0,3
potato nests,111.62,5.71,11.05,4.77,2.49,1.41,182.12,55.25,0.87,37.47,Veg,processed,0.2652,0.5132,0.2216,1.1725,1.0,3
stuffed baked potatoes,100.2,3.82,11.03,4.39,1.31,0.4,92.09,25.72,0.81,18.77,Veg,processed,0.1985,0.5733,0.2282,0.8508,1.0,3
roast potatoes,87.32,1.53,14.52,2.35,1.71,0.33,90.67,10.38,0.57,17.36,Veg,processed,0.0832,0.7891,0.1277,0.6245,0.0,3
ducheese potato,140.54,3.6,10.94,9.01,1.29,0.29,103.85,18.1,0.76,7.23,Veg,processed,0.1529,0.4645,0.3826,0.3952,1.0,3
stuffed bottle gourd (stuffed ghiya/lauki),93.19,5.84,4.36,5.8,1.18,1.52,106.99,71.83,0.66,9.01,Veg,processed,0.365,0.2725,0.3625,0.9898,0.0,3
cauliflower basket,90.95,5.21,3.97,5.88,2.4,1.47,194.22,100.19,0.92,71.55,Veg,processed,0.3459,0.2636,0.3904,0.8712,0.0,3
mango raita (aam ka raita),67.37,3.9,8.23,2.14,0.89,7.87,135.46,136.06,0.34,18.19,Veg,processed,0.2733,0.5767,0.15,1.7411,0.0,3
banana raita (kele ka raita),89.03,4.13,13.51,2.07,1.0,10.11,135.43,133.23,0.31,5.73,Veg,processed,0.2095,0.6854,0.105,1.9032,0.0,3
pineapple raita (ananas ka raita),67.74,3.9,8.62,2.02,1.39,8.12,135.48,134.53,0.27,19.89,Veg,processed,0.2682,0.5928,0.1389,1.8396,0.0,3
bathua raita,54.4,4.13,5.31,1.76,2.19,4.11,110.92,206.31,1.46,43.65,Veg,processed,0.3688,0.4741,0.1571,2.2204,0.0,3
spinach raita (palak ka raita),52.75,3.95,5.06,1.86,1.39,3.97,126.57,142.96,1.61,32.9,Veg,processed,0.3634,0.4655,0.1711,2.0153,0.0,3
mint and peanut raita (pudinay aur moongfali ka raita),112.05,7.05,7.31,6.19,1.79,6.17,223.01,191.01,1.68,6.06,Veg,processed,0.3431,0.3557,0.3012,1.1208,1.0,3
pumpkin raita (kaddu ka raita),55.6,3.74,6.02,1.88,1.04,5.48,129.14,130.11,0.33,7.11,Veg,processed,0.3213,0.5172,0.1615,1.8889,0.0,3
carrot raita (gajar ka raita),64.78,4.14,7.19,2.19,1.69,5.99,274.46,146.72,0.55,7.76,Veg,processed,0.3062,0.5318,0.162,1.8079,0.0,3
curd dressing,78.8,5.59,8.03,2.9,0.22,7.57,204.62,194.59,0.18,5.34,Veg,processed,0.3384,0.4861,0.1755,1.8633,0.0,3
mayonnaise without eggs,329.05,2.13,3.98,33.84,0.04,3.68,193.58,75.54,0.27,12.05,Dessert,processed,0.0533,0.0996,0.8471,0.0628,2.0,0
french dressing,733.77,0.32,3.68,79.65,0.22,3.01,261.13,6.98,0.48,6.42,Non-Veg,processed,0.0038,0.044,0.9522,0.004,3.0,1
frozen frosty fruit salad (phalon ka salaad),103.51,1.68,15.61,4.17,0.26,14.38,13.23,28.61,0.41,33.45,Veg,processed,0.0783,0.7274,0.1943,0.3934,1.0,3
tomato aspic,50.37,6.87,5.02,0.26,1.58,3.21,98.17,44.28,1.18,35.87,Veg,processed,0.5654,0.4132,0.0214,19.0833,0.0,3
jellied sunshine fruit salad,48.86,5.85,4.21,0.85,1.8,2.86,74.2,37.14,0.87,28.75,Snacks,processed,0.5362,0.3859,0.0779,6.1579,0.0,2
chicken and tomato towers,100.55,6.9,2.36,6.99,1.14,1.21,76.02,17.54,0.77,56.69,Veg,processed,0.4246,0.1452,0.4302,0.9732,1.0,3
cucumber and yogurt salad (kheere aur dahi ka salad),36.13,2.09,4.72,0.93,1.66,2.28,141.73,68.49,0.52,6.74,Snacks,processed,0.27,0.6098,0.1202,2.0291,0.0,2
crunchy butterscotch,277.32,3.11,19.92,20.99,0.47,17.73,22.24,72.26,0.26,2.13,Dessert,processed,0.0706,0.4525,0.4768,0.1475,2.0,0
coffee pear alaska,203.99,2.88,19.36,13.22,0.15,16.88,51.11,60.61,0.22,3.48,Non-Veg,processed,0.0812,0.546,0.3728,0.2162,2.0,1
coffee ice cream,150.62,3.15,14.09,9.43,0.0,13.35,42.09,95.72,0.15,2.16,Non-Veg,processed,0.1181,0.5283,0.3536,0.3305,1.0,1
chocolate sauce,263.2,1.91,43.21,10.39,0.0,42.06,2.8,18.8,1.13,0.0,Dessert,processed,0.0344,0.7784,0.1872,0.1821,2.0,0
pear chocholate sunday,183.49,2.08,15.02,13.11,0.07,14.41,16.26,56.67,0.24,3.34,Non-Veg,processed,0.0689,0.4972,0.434,0.1575,1.0,1
choconut ice cream,273.96,5.04,23.13,18.49,0.51,21.02,29.83,67.38,0.89,2.17,Dessert,processed,0.108,0.4957,0.3963,0.2711,2.0,0
chocochip ice cream,241.45,4.23,16.75,17.93,0.0,16.08,34.84,73.22,0.51,2.13,Non-Veg,processed,0.1087,0.4305,0.4608,0.2346,2.0,1
